id,theta,se
608,0.7511321792130994,0.32424621260449366
609,-0.14895140263192538,0.33649509087511853
610,-1.0266921446605437,0.45058332202553786
611,-0.37581373024241205,0.37438401366538054
612,-1.0852282888247615,0.38175106852390783
613,-0.46965706060249585,0.36023400202964656
614,0.8657789357329857,0.3702786003617487
615,0.5148220039766952,0.3677714735400571
616,-0.17455069503331894,0.3454941435578606
617,0.46415215814793526,0.3367013435840509
618,0.4722834750859957,0.3427587973782321
619,0.20810776513652465,0.34170936019608816
621,-1.1257443881348133,0.4064558927293154
622,1.2441461158476605,0.34749466216349
623,0.9755717577133819,0.3690208023285856
624,0.7250418205497724,0.3854105767613794
625,0.4616744907873782,0.3271082775231878
626,-0.30849056592376844,0.34217000050689494
627,-1.2353885290159643,0.4189073182227363
628,-0.23884656654127923,0.4367607121751123
629,1.3034647940874136,0.35233683154486395
630,-2.2880952603159423,0.5484537872839872
631,-0.38398971288032585,0.36643027964845687
632,-2.2880952603159423,0.5484537872839872
633,2.8894509884629107,0.5455406458264853
634,-0.413977750753861,0.3470133373085352
635,0.2332507896428982,0.32125046166444804
636,-0.5012297342225692,0.3518976860416352
637,0.07873227177898434,0.3530837623383567
638,-0.7217605802891659,0.3806584263257465
639,-0.061268295857227775,0.3593860122639836
640,0.843541812638502,0.3691868710033154
641,-0.8794037633516374,0.37931777426891045
642,-0.03703397878277924,0.39881323349926145
643,0.45366168654687655,0.32749630835039384
644,1.2406350153845258,0.3758394758372075
645,0.010509974472246851,0.37095970982145876
646,-0.37524129260114075,0.395306365729583
647,0.0788029404278935,0.33768751526116736
648,1.146078343882246,0.3737685334272815
649,0.5423081733593178,0.33686887532608173
650,1.157744800135039,0.32371816193787323
651,1.8303843512756803,0.40849382636625736
652,1.0647048874544023,0.36290359855985294
653,1.2257395269027154,0.35413746818318986
655,0.11826796462992938,0.3457261976566831
656,0.9755722477222123,0.34421960445170763
657,1.2975641020374047,0.4022921754451196
658,-0.18711665557647672,0.39608335161992736
659,-1.2727642019744896,0.4030245797723815
660,0.8736412608810629,0.35796897685113827
661,-0.24272059063889811,0.4019692780648583
662,1.539183178366372,0.43484548512172794
663,-1.4497003487884128,0.4420759538775616
664,0.4638498682926938,0.38860800826352354
665,-0.9343762600192982,0.3778621740574636
